fpl_player_code,pts,minutes,avg_price,season,season_str,first_name,web_name,position,fpl_team_code,team_now,team_short_now,minutesU,xG,npxG,xA,xCS,npxCS,xDef,npxDef,xGA,npxGA,xPTS,npxPTS,xPTS_90,npxPTS_90,group,group2,color,label
18987,87,1504,5.2,2019,2019/20,Robert,Snodgrass,3,21.0,West Ham,WHU,1522,2.3865076,2.3865076,3.7329020999999996,1,1,-13.0,-12.0,46.962996,43.918356,24.1312443,24.1312443,1.4269461149802891,1.4269461149802891,<5.5,5.5,#1f77b4,False
18987,87,1504,6.0,2020,2020/21,Robert,Snodgrass,3,21.0,West Ham,WHU,1522,2.3865076,2.3865076,3.7329020999999996,1,1,-13.0,-12.0,46.962996,43.918356,24.1312443,24.1312443,1.4269461149802891,1.4269461149802891,5.5-7.5,6.5,#6D597A,False
19188,105,2920,5.0,2014,2014/15,Scott,Dann,2,31.0,Crystal Palace,CRY,2926,1.2500940999999999,1.2500940999999999,3.0851122,8,10,-7.0,-5.0,41.22787,37.324946,41.7559012,41.7559012,1.2843578632946,1.2843578632946,<5.5,5.5,#1f77b4,False
19188,130,3150,5.3,2015,2015/16,Scott,Dann,2,31.0,Crystal Palace,CRY,3150,2.5363450000000003,2.5363450000000003,0.6297998,7,7,-14.0,-12.0,48.134304,45.850834000000006,31.1074694,31.1074694,0.88878484,0.88878484,<5.5,5.5,#1f77b4,False
19188,61,1752,5.3,2016,2016/17,Scott,Dann,2,31.0,Crystal Palace,CRY,1746,1.3930324,1.3930324,0.9155671000000001,3,4,-8.0,-7.0,31.080189000000004,29.557850000000002,15.1048957,15.1048957,0.7786028711340207,0.7786028711340207,<5.5,5.5,#1f77b4,False
19188,32,1434,4.8,2017,2017/18,Scott,Dann,2,31.0,Crystal Palace,CRY,1435,2.433366,2.433366,0.2180561,5,5,-7.0,-6.0,23.77488,23.013714,28.2543643,28.2543643,1.7720507226480835,1.7720507226480835,<5.5,4.5,#1f77b4,False
19188,23,661,4.4,2018,2018/19,Scott,Dann,2,31.0,Crystal Palace,CRY,658,0.20039500000000002,0.20039500000000002,1.15562,1,1,-2.0,-2.0,13.244045000000002,13.244045000000002,6.669230000000001,6.669230000000001,0.9122047112462006,0.9122047112462006,<5.5,4.5,#1f77b4,False
19188,51,1264,4.5,2020,2020/21,Scott,Dann,2,31.0,Crystal Palace,CRY,1263,0.47020759999999995,0.47020759999999995,0.3574712,5,5,-6.0,-6.0,25.400191,25.400191,17.8936592,17.8936592,1.2750826033254155,1.2750826033254155,<5.5,4.5,#1f77b4,False
19194,20,435,4.0,2019,2019/20,David,Martin,1,21.0,West Ham,WHU,436,0.0,0.0,0.0,0,0,-4.0,-4.0,9.179594,9.179594,-4.0,-4.0,-0.8256880733944955,-0.8256880733944955,<5.5,4.5,#1f77b4,False
19194,20,435,4.0,2020,2020/21,David,Martin,1,21.0,West Ham,WHU,436,0.0,0.0,0.0,0,0,-4.0,-4.0,9.179594,9.179594,-4.0,-4.0,-0.8256880733944955,-0.8256880733944955,<5.5,4.5,#1f77b4,False
19236,69,2430,4.3,2015,2015/16,John,Ruddy,1,39.0,Wolves,WOL,2430,0.0,0.0,0.0,8,9,-13.0,-10.0,40.936437999999995,36.369453,19.0,19.0,0.7037037037037037,0.7037037037037037,<5.5,4.5,#1f77b4,False
19236,7,90,4.4,2018,2018/19,John,Ruddy,1,39.0,Wolves,WOL,90,0.0,0.0,0.0,1,1,0.0,0.0,0.702261,0.702261,4.0,4.0,4.0,4.0,<5.5,4.5,#1f77b4,False
19419,130,2986,6.4,2014,2014/15,Gary,Cahill,2,31.0,Crystal Palace,CRY,2986,1.8248573999999997,1.8248573999999997,1.69215,17,18,-3.0,-1.0,30.6162561,28.332747100000002,81.0255944,81.0255944,2.4421646001339585,2.4421646001339585,5.5-7.5,6.5,#6D597A,False
19419,53,1957,6.3,2015,2015/16,Gary,Cahill,2,31.0,Crystal Palace,CRY,1952,1.5026722000000001,1.5026722000000001,0.1968751,3,3,-7.0,-6.0,30.637560000000004,27.592883,14.606658500000002,14.606658500000002,0.6734627382172131,0.6734627382172131,5.5-7.5,6.5,#6D597A,False
19419,178,3296,6.4,2016,2016/17,Gary,Cahill,2,31.0,Crystal Palace,CRY,3299,3.2974409,3.2974409,0.17101850000000002,22,24,-3.0,-3.0,27.735551400000002,26.213213400000004,105.2977009,105.2977009,2.8726259718096396,2.8726259718096396,5.5-7.5,6.5,#6D597A,False
19419,74,2082,6.4,2017,2017/18,Gary,Cahill,2,31.0,Crystal Palace,CRY,2075,0.4605973,0.4605973,0.08303850000000002,10,10,-3.0,-2.0,25.2051757,24.444005699999998,40.0126993,40.0126993,1.7354905720481928,1.7354905720481928,5.5-7.5,6.5,#6D597A,False
19419,2,22,5.2,2018,2018/19,Gary,Cahill,2,31.0,Crystal Palace,CRY,22,0.0,0.0,0.0,0,0,0.0,0.0,2.2889,2.2889,0.0,0.0,0.0,0.0,<5.5,5.5,#1f77b4,False
19419,70,2167,4.4,2019,2019/20,Gary,Cahill,2,31.0,Crystal Palace,CRY,2167,1.6104980000000002,1.6104980000000002,0.4316557,6,6,-10.0,-9.0,39.58855,38.82738,24.957955100000007,24.957955100000007,1.0365555879095527,1.0365555879095527,<5.5,4.5,#1f77b4,False
19419,70,2167,4.5,2020,2020/21,Gary,Cahill,2,31.0,Crystal Palace,CRY,2167,1.6104980000000002,1.6104980000000002,0.4316557,6,6,-10.0,-9.0,39.58855,38.82738,24.957955100000007,24.957955100000007,1.0365555879095527,1.0365555879095527,<5.5,4.5,#1f77b4,False
19624,119,3030,5.3,2018,2018/19,João Filipe Iria,Moutinho,3,39.0,Wolves,WOL,3053,0.5053663,0.5053663,6.528557400000001,11,12,-7.0,-5.0,42.691294,39.646621999999994,33.112503700000005,33.112503700000005,0.9761301451031773,0.9761301451031773,<5.5,5.5,#1f77b4,False
19624,113,3105,5.4,2019,2019/20,João Filipe Iria,Moutinho,3,39.0,Wolves,WOL,3100,0.6877673,0.6877673,6.775042000000001,12,14,-1.0,-1.0,37.389273900000006,34.9610539,35.763962500000005,35.763962500000005,1.0383085887096777,1.0383085887096777,<5.5,5.5,#1f77b4,False
19624,113,3105,5.5,2020,2020/21,João Filipe Iria,Moutinho,3,39.0,Wolves,WOL,3100,0.6877673,0.6877673,6.775042000000001,12,14,-1.0,-1.0,37.389273900000006,34.9610539,35.763962500000005,35.763962500000005,1.0383085887096777,1.0383085887096777,5.5-7.5,5.5,#6D597A,False
19838,5,225,4.0,2014,2014/15,Robert,Elliot,1,,,,227,0.0,0.0,0.048929,1,1,0.0,0.0,3.9406159999999995,3.9406159999999995,4.146787,4.146787,1.6441005726872246,1.6441005726872246,<5.5,4.5,#1f77b4,False
19838,66,1890,4.0,2015,2015/16,Robert,Elliot,1,,,,1890,0.0,0.0,0.0229893,3,3,-9.0,-6.0,31.400457999999997,28.355777999999997,3.0689679000000005,3.0689679000000005,0.14614132857142859,0.14614132857142859,<5.5,4.5,#1f77b4,False
19838,57,1440,4.0,2017,2017/18,Robert,Elliot,1,,,,1440,0.0,0.0,0.0,5,5,-7.0,-5.0,22.986960999999997,21.464619000000003,13.0,13.0,0.8124999999999999,0.8124999999999999,<5.5,4.5,#1f77b4,False
20066,9,216,4.4,2014,2014/15,Wayne,Hennessey,1,31.0,Crystal Palace,CRY,213,0.0,0.0,0.0,1,1,0.0,0.0,2.690003,1.9288660000000002,4.0,4.0,1.6901408450704225,1.6901408450704225,<5.5,4.5,#1f77b4,False
20066,98,2610,4.1,2015,2015/16,Wayne,Hennessey,1,31.0,Crystal Palace,CRY,2610,0.0,0.0,0.0,7,7,-11.0,-10.0,37.544086,36.021786,17.0,17.0,0.5862068965517241,0.5862068965517241,<5.5,4.5,#1f77b4,False
20066,92,2610,4.4,2016,2016/17,Wayne,Hennessey,1,31.0,Crystal Palace,CRY,2610,0.0,0.0,0.0900443,8,9,-10.0,-9.0,37.47757200000001,35.95523300000001,22.2701329,22.2701329,0.7679356172413794,0.7679356172413794,<5.5,4.5,#1f77b4,False
20066,99,2430,4.4,2017,2017/18,Wayne,Hennessey,1,31.0,Crystal Palace,CRY,2430,0.0,0.0,0.396007,7,8,-14.0,-14.0,42.02664100000001,41.265471000000005,15.188020999999999,15.188020999999999,0.5625192962962963,0.5625192962962963,<5.5,4.5,#1f77b4,False
20066,67,1575,4.4,2018,2018/19,Wayne,Hennessey,1,31.0,Crystal Palace,CRY,1576,0.0,0.0,0.0,3,4,-6.0,-5.0,25.694893,22.65021,6.0,6.0,0.34263959390862947,0.34263959390862947,<5.5,4.5,#1f77b4,False
20066,7,270,4.4,2019,2019/20,Wayne,Hennessey,1,31.0,Crystal Palace,CRY,270,0.0,0.0,0.0,0,0,-3.0,-3.0,8.12847,8.12847,-3.0,-3.0,-1.0,-1.0,<5.5,4.5,#1f77b4,False
20066,7,270,4.5,2020,2020/21,Wayne,Hennessey,1,31.0,Crystal Palace,CRY,270,0.0,0.0,0.0,0,0,-3.0,-3.0,8.12847,8.12847,-3.0,-3.0,-1.0,-1.0,<5.5,4.5,#1f77b4,False
20145,25,843,4.4,2014,2014/15,Adrian,Mariappa,2,,,,838,0.0,0.0,0.0643959,1,4,-1.0,-1.0,13.456192999999999,11.075641999999998,3.1931877,3.1931877,0.3429437863961814,0.3429437863961814,<5.5,4.5,#1f77b4,False
20145,3,255,3.8,2015,2015/16,Adrian,Mariappa,2,,,,256,0.0,0.0,0.0,0,0,-1.0,0.0,5.12387,4.3627,-1.0,-1.0,-0.3515625,-0.3515625,<5.5,3.5,#1f77b4,False
20145,15,562,4.0,2016,2016/17,Adrian,Mariappa,2,,,,556,0.123571,0.123571,0.0842456,2,2,-1.0,-1.0,8.655221,8.655221,7.9941628,7.9941628,1.2940191582733813,1.2940191582733813,<5.5,4.5,#1f77b4,False
20145,58,2206,4.0,2017,2017/18,Adrian,Mariappa,2,,,,2208,0.6159529,0.6159529,0.143917,6,6,-9.0,-7.0,39.452940000000005,36.408260000000006,19.1274684,19.1274684,0.7796522445652174,0.7796522445652174,<5.5,4.5,#1f77b4,False
20145,57,1924,4.4,2018,2018/19,Adrian,Mariappa,2,,,,1921,1.3865476,1.3865476,0.6989380999999999,5,6,-9.0,-8.0,43.10281099999999,39.29696299999999,21.4160999,21.4160999,1.003357100989068,1.003357100989068,<5.5,4.5,#1f77b4,False
20310,3,180,5.3,2014,2014/15,Willy,Caballero,1,8.0,Chelsea,CHE,180,0.0,0.0,0.0,0,2,0.0,0.0,2.103298,0.580994,0.0,0.0,0.0,0.0,<5.5,5.5,#1f77b4,False
20310,12,311,4.9,2015,2015/16,Willy,Caballero,1,8.0,Chelsea,CHE,308,0.0,0.0,0.0,0,0,-1.0,-1.0,5.776982,5.776982,-1.0,-1.0,-0.29220779220779225,-0.29220779220779225,<5.5,4.5,#1f77b4,False
20310,64,1452,4.9,2016,2016/17,Willy,Caballero,1,8.0,Chelsea,CHE,1450,0.0,0.0,0.0,8,10,-1.0,0.0,14.057640999999998,10.868666,31.0,31.0,1.9241379310344826,1.9241379310344826,<5.5,4.5,#1f77b4,False
20310,11,270,4.9,2017,2017/18,Willy,Caballero,1,8.0,Chelsea,CHE,270,0.0,0.0,0.0,1,1,0.0,0.0,2.901695,2.901695,4.0,4.0,1.3333333333333335,1.3333333333333335,<5.5,4.5,#1f77b4,False
20310,13,180,4.8,2018,2018/19,Willy,Caballero,1,8.0,Chelsea,CHE,180,0.0,0.0,0.0,2,2,0.0,0.0,1.067535,1.067535,8.0,8.0,4.0,4.0,<5.5,4.5,#1f77b4,False
20310,13,450,4.9,2019,2019/20,Willy,Caballero,1,8.0,Chelsea,CHE,450,0.0,0.0,0.0,3,3,-1.0,-1.0,4.356764,4.356764,11.0,11.0,2.2,2.2,<5.5,4.5,#1f77b4,False
20310,13,450,5.0,2020,2020/21,Willy,Caballero,1,8.0,Chelsea,CHE,450,0.0,0.0,0.0,3,3,-1.0,-1.0,4.356764,4.356764,11.0,11.0,2.2,2.2,<5.5,5.5,#1f77b4,False
20452,89,1545,5.7,2014,2014/15,Shane,Long,4,20.0,Southampton,SOU,1522,4.035827199999999,4.035827199999999,2.7357717999999998,5,5,-3.0,-3.0,34.939503,33.417161,24.350624199999995,24.350624199999995,1.4399186452036792,1.4399186452036792,5.5-7.5,5.5,#6D597A,False
20452,109,2111,5.8,2015,2015/16,Shane,Long,4,20.0,Southampton,SOU,2114,10.617394100000002,10.617394100000002,2.7126417,7,7,-5.0,-5.0,34.120067999999996,34.120067999999996,50.60750150000001,50.60750150000001,2.154529392147588,2.154529392147588,5.5-7.5,5.5,#6D597A,False
20452,57,1262,6.3,2016,2016/17,Shane,Long,4,20.0,Southampton,SOU,1231,5.245460899999999,4.484291799999999,1.5687834,4,5,-2.0,-2.0,37.749892,31.660536000000004,25.688193799999997,22.643517399999997,1.8780970284321687,1.6554968042242078,5.5-7.5,6.5,#6D597A,False
20452,53,1570,5.8,2017,2017/18,Shane,Long,4,20.0,Southampton,SOU,1566,3.9916078999999995,3.9916078999999995,1.3119912,3,4,-6.0,-6.0,37.21083900000001,35.688503000000004,19.902405199999997,19.902405199999997,1.1438163908045975,1.1438163908045975,5.5-7.5,5.5,#6D597A,False
20452,66,1260,4.8,2018,2018/19,Shane,Long,4,20.0,Southampton,SOU,1262,5.43747925,5.43747925,1.6013002,1,1,-4.0,-3.0,41.7853,40.26296,26.553817600000002,26.553817600000002,1.8936953914421557,1.8936953914421557,<5.5,4.5,#1f77b4,False
20452,62,1386,4.8,2019,2019/20,Shane,Long,4,20.0,Southampton,SOU,1403,4.529593299999999,4.529593299999999,2.5810972999999997,4,4,-5.0,-4.0,38.824183999999995,37.301854,25.861665099999996,25.861665099999996,1.6589806550249462,1.6589806550249462,<5.5,4.5,#1f77b4,False
20452,62,1386,5.5,2020,2020/21,Shane,Long,4,20.0,Southampton,SOU,1403,4.529593299999999,4.529593299999999,2.5810972999999997,4,4,-5.0,-4.0,38.824183999999995,37.301854,25.861665099999996,25.861665099999996,1.6589806550249462,1.6589806550249462,5.5-7.5,5.5,#6D597A,False
20467,51,447,8.6,2014,2014/15,Theo,Walcott,3,11.0,Everton,EVE,427,5.3470066,5.3470066,0.4013857,3,3,0.0,0.0,11.746723,11.746723,30.9391901,30.9391901,6.5211407704918045,6.5211407704918045,7.5-10,8.5,#E56B6F,False
20467,85,1373,8.5,2015,2015/16,Theo,Walcott,3,11.0,Everton,EVE,1374,8.3865324,8.3865324,2.0374574,5,5,-2.0,-2.0,26.7354294,25.974263399999998,53.0450342,53.0450342,3.474565558951965,3.474565558951965,7.5-10,8.5,#E56B6F,False
20467,122,1916,7.4,2016,2016/17,Theo,Walcott,3,11.0,Everton,EVE,1944,9.9014771,9.140307799999999,2.5256068000000003,7,10,-4.0,-2.0,36.52970400000001,31.962692999999994,64.0842059,60.2783594,2.9668613842592593,2.790664787037037,5.5-7.5,7.5,#6D597A,False
20467,62,1214,7.0,2017,2017/18,Theo,Walcott,3,11.0,Everton,EVE,1270,3.3780795,3.3780795,3.4479593,4,4,-5.0,-4.0,29.292161999999998,27.00873,31.234275399999998,31.234275399999998,2.2134525874015747,2.2134525874015747,5.5-7.5,7.5,#6D597A,False
20467,101,2108,6.2,2018,2018/19,Theo,Walcott,3,11.0,Everton,EVE,2127,6.5052351700000015,6.5052351700000015,2.8843123,4,5,-7.0,-6.0,48.5790099,44.665526899999996,45.17911275000001,45.17911275000001,1.9116690867418904,1.9116690867418904,5.5-7.5,6.5,#6D597A,False
20467,63,1281,6.4,2019,2019/20,Theo,Walcott,3,11.0,Everton,EVE,1310,3.480835999999999,3.480835999999999,3.9733655000000008,5,7,-1.0,0.0,31.766747999999996,29.483316999999996,34.324276499999996,34.324276499999996,2.3581564007633586,2.3581564007633586,5.5-7.5,6.5,#6D597A,False
20467,63,1281,6.0,2020,2020/21,Theo,Walcott,3,11.0,Everton,EVE,1310,3.480835999999999,3.480835999999999,3.9733655000000008,5,7,-1.0,0.0,31.766747999999996,29.483316999999996,34.324276499999996,34.324276499999996,2.3581564007633586,2.3581564007633586,5.5-7.5,6.5,#6D597A,False
20480,99,2700,4.4,2014,2014/15,Tim,Krul,1,,,,2700,0.0,0.0,0.259046,8,8,-9.0,-7.0,37.910789,35.627359,23.777138,23.777138,0.7925712666666667,0.7925712666666667,<5.5,4.5,#1f77b4,False
20480,23,720,4.4,2015,2015/16,Tim,Krul,1,,,,720,0.0,0.0,0.0,0,0,-5.0,-5.0,14.508680000000002,14.508680000000002,-5.0,-5.0,-0.625,-0.625,<5.5,4.5,#1f77b4,False
20529,70,868,5.0,2014,2014/15,Glenn,Murray,4,36.0,Brighton,BHA,859,9.534023199999998,8.011716199999999,1.52684713,3,3,-2.0,-1.0,22.008219999999998,19.627634999999994,42.71663418999999,36.627406189999995,4.47554956589057,3.8375629302677527,<5.5,5.5,#1f77b4,False
20529,36,802,5.6,2015,2015/16,Glenn,Murray,4,36.0,Brighton,BHA,862,4.440212900000001,3.6790469000000003,0.578508,2,2,-3.0,-3.0,33.283968,31.000458,19.496375600000004,16.451711600000003,2.035584459396752,1.7176961067285386,5.5-7.5,5.5,#6D597A,False
20529,111,2184,6.0,2017,2017/18,Glenn,Murray,4,36.0,Brighton,BHA,2204,12.380600099999999,7.813586599999999,1.2383802000000002,7,9,-3.0,-3.0,49.784682000000004,47.501180000000005,53.23754099999999,34.969486999999994,2.1739467740471867,1.4279736070780396,5.5-7.5,6.5,#6D597A,False
20529,129,2501,6.3,2018,2018/19,Glenn,Murray,4,36.0,Brighton,BHA,2517,11.541342700000003,8.496669200000001,1.1180223000000002,3,5,-13.0,-7.0,62.46214500000002,54.85053400000002,49.51943770000001,37.340743700000004,1.7706592741358766,1.3351874982121574,5.5-7.5,6.5,#6D597A,False
20529,36,785,5.7,2019,2019/20,Glenn,Murray,4,36.0,Brighton,BHA,761,2.6061216,2.6061216,0.8675275,3,3,0.0,0.0,37.07015100000001,35.54781100000001,13.0270689,13.0270689,1.5406520381077529,1.5406520381077529,5.5-7.5,5.5,#6D597A,False
20529,36,785,5.0,2020,2020/21,Glenn,Murray,4,36.0,Brighton,BHA,761,2.6061216,2.6061216,0.8675275,3,3,0.0,0.0,37.07015100000001,35.54781100000001,13.0270689,13.0270689,1.5406520381077529,1.5406520381077529,<5.5,5.5,#1f77b4,False
20658,106,2585,6.4,2014,2014/15,Pablo,Zabaleta,2,,,,2590,1.3584490999999999,1.3584490999999999,3.7550921,8,11,-4.0,-4.0,29.787174000000004,27.503703,47.4159709,47.4159709,1.6476592204633203,1.6476592204633203,5.5-7.5,6.5,#6D597A,False
20658,41,1062,5.8,2015,2015/16,Pablo,Zabaleta,2,,,,1061,0.17769970000000002,0.17769970000000002,0.6336398,4,5,-2.0,-2.0,14.107397,13.346261,16.9671176,16.9671176,1.4392465447690859,1.4392465447690859,5.5-7.5,5.5,#6D597A,False
20658,45,1065,4.8,2016,2016/17,Pablo,Zabaleta,2,,,,1055,0.6953418,0.6953418,0.4551855,5,6,-2.0,-1.0,16.667412,14.3839,23.5376073,23.5376073,2.0079475421800947,2.0079475421800947,<5.5,4.5,#1f77b4,False
20658,90,3289,5.0,2017,2017/18,Pablo,Zabaleta,2,,,,3299,0.33209640000000007,0.33209640000000007,0.927547,10,11,-16.0,-11.0,55.491569000000005,50.82866200000001,28.775219399999997,28.775219399999997,0.7850165947256743,0.7850165947256743,<5.5,5.5,#1f77b4,False
20658,56,2089,4.4,2018,2018/19,Pablo,Zabaleta,2,,,,2099,0.15616449999999998,0.15616449999999998,1.0272081000000002,2,2,-9.0,-7.0,42.356307,39.311637000000005,3.0186113,3.0186113,0.12943068937589328,0.12943068937589328,<5.5,4.5,#1f77b4,False
20664,191,2646,9.4,2014,2014/15,David,D. Silva,3,,,,2682,9.0969882,9.0969882,10.388411399999999,9,12,-6.0,-5.0,35.347348,32.302707,85.65017519999999,85.65017519999999,2.8741669530201337,2.8741669530201337,7.5-10,9.5,#E56B6F,False
20664,96,1791,9.9,2015,2015/16,David,D. Silva,3,,,,1818,2.5985245000000003,2.5985245000000003,4.7275223,7,8,-1.0,-1.0,22.80616,22.045023999999998,34.1751894,34.1751894,1.6918410594059405,1.6918410594059405,7.5-10,9.5,#E56B6F,False
20664,130,2760,8.8,2016,2016/17,David,D. Silva,3,,,,2775,6.241526500000001,6.241526500000001,8.1196805,18,20,-3.0,-1.0,27.143800999999996,23.193652999999998,73.566674,73.566674,2.385946183783784,2.385946183783784,7.5-10,8.5,#E56B6F,False
20664,169,2431,8.1,2017,2017/18,David,D. Silva,3,,,,2442,9.2411672,9.2411672,8.827983099999997,18,19,0.0,0.0,18.766658700000004,18.0054907,90.68978529999998,90.68978529999998,3.342375379606879,3.342375379606879,7.5-10,8.5,#E56B6F,False
20664,143,2399,8.5,2018,2018/19,David,D. Silva,3,,,,2426,8.128262600000001,8.128262600000001,10.113781400000002,21,23,0.0,0.0,22.2839665,20.000458499999997,91.9826572,91.9826572,3.41238217147568,3.41238217147568,7.5-10,8.5,#E56B6F,False
21205,150,3420,4.6,2014,2014/15,Tom,Heaton,1,7.0,Aston Villa,AVL,3420,0.0,0.0,0.0701965,6,6,-15.0,-12.0,57.888856000000004,54.083013,9.210589500000001,9.210589500000001,0.24238393421052634,0.24238393421052634,<5.5,4.5,#1f77b4,False
21205,149,3150,4.8,2016,2016/17,Tom,Heaton,1,7.0,Aston Villa,AVL,3150,0.0,0.0,0.139629,5,6,-15.0,-12.0,50.436897,46.416816000000004,5.418887000000002,5.418887000000002,0.1548253428571429,0.1548253428571429,<5.5,4.5,#1f77b4,False
21205,8,305,4.8,2017,2017/18,Tom,Heaton,1,7.0,Aston Villa,AVL,305,0.0,0.0,0.0,1,1,-1.0,-1.0,6.089227999999999,6.089227999999999,3.0,3.0,0.8852459016393444,0.8852459016393444,<5.5,4.5,#1f77b4,False
21205,58,1710,4.9,2018,2018/19,Tom,Heaton,1,7.0,Aston Villa,AVL,1710,0.05881,0.05881,0.0415207,5,5,-7.0,-7.0,27.323115,26.561945,13.477422099999998,13.477422099999998,0.7093380052631578,0.7093380052631578,<5.5,4.5,#1f77b4,False
21205,59,1794,4.4,2019,2019/20,Tom,Heaton,1,7.0,Aston Villa,AVL,1797,0.0,0.0,0.0,2,2,-14.0,-14.0,40.482018999999994,38.198524,-6.0,-6.0,-0.3005008347245409,-0.3005008347245409,<5.5,4.5,#1f77b4,False
21205,59,1794,4.5,2020,2020/21,Tom,Heaton,1,7.0,Aston Villa,AVL,1797,0.0,0.0,0.0,2,2,-14.0,-14.0,40.482018999999994,38.198524,-6.0,-6.0,-0.3005008347245409,-0.3005008347245409,<5.5,4.5,#1f77b4,False
27436,65,1810,5.4,2019,2019/20,David,McGoldrick,4,49.0,Sheffield Utd,SHU,1841,8.715959,8.715959,2.0951272,6,7,-3.0,-3.0,37.10291499999999,36.341745999999986,41.1492176,41.1492176,2.01164018685497,2.01164018685497,<5.5,5.5,#1f77b4,False
27436,65,1810,5.5,2020,2020/21,David,McGoldrick,4,49.0,Sheffield Utd,SHU,1841,8.715959,8.715959,2.0951272,6,7,-3.0,-3.0,37.10291499999999,36.341745999999986,41.1492176,41.1492176,2.01164018685497,2.01164018685497,5.5-7.5,5.5,#6D597A,False
27789,95,2267,6.9,2014,2014/15,Fernando,Fernandinho,3,43.0,Man City,MCI,2283,2.4068922999999995,2.4068922999999995,2.6950497999999996,5,8,-3.0,-3.0,36.134439,33.089798,25.119610899999998,25.119610899999998,0.9902606136662285,0.9902606136662285,5.5-7.5,6.5,#6D597A,False
27789,90,2729,5.8,2015,2015/16,Fernando,Fernandinho,3,43.0,Man City,MCI,2736,1.2323326000000001,1.2323326000000001,2.5116883999999997,12,13,-3.0,-3.0,33.287803999999994,32.526667999999994,25.6967282,25.6967282,0.8452871118421051,0.8452871118421051,5.5-7.5,5.5,#6D597A,False
27789,78,2755,5.4,2016,2016/17,Fernando,Fernandinho,3,43.0,Man City,MCI,2752,3.2935859,3.2935859,2.4662297,18,20,-2.0,0.0,23.839529,19.889381,41.8666186,41.8666186,1.3691844745639536,1.3691844745639536,<5.5,5.5,#1f77b4,False
27789,120,2880,5.0,2017,2017/18,Fernando,Fernandinho,3,43.0,Man City,MCI,2890,2.4663413,2.4663413,2.8430622999999997,19,19,-2.0,-1.0,22.3493897,21.5882597,39.860893399999995,39.860893399999995,1.2413427010380622,1.2413427010380622,<5.5,5.5,#1f77b4,False
27789,79,2375,5.4,2018,2018/19,Fernando,Fernandinho,3,43.0,Man City,MCI,2397,1.7180062000000003,1.7180062000000003,3.132673,16,18,-2.0,-1.0,20.681311199999996,18.397803200000002,33.98805,33.98805,1.2761470588235295,1.2761470588235295,<5.5,5.5,#1f77b4,False
27789,55,2394,5.3,2019,2019/20,Fernando,Fernandinho,3,43.0,Man City,MCI,2401,0.7617602,0.7617602,0.4479131,10,11,-6.0,-5.0,30.830543800000004,28.547037800000005,15.1525403,15.1525403,0.5679836014160766,0.5679836014160766,<5.5,5.5,#1f77b4,False
27789,55,2394,5.5,2020,2020/21,Fernando,Fernandinho,2,43.0,Man City,MCI,2401,0.7617602,0.7617602,0.4479131,10,11,-6.0,-5.0,30.830543800000004,28.547037800000005,39.9143005,39.9143005,1.4961628675551855,1.4961628675551855,5.5-7.5,5.5,#6D597A,False
32259,18,540,4.4,2015,2015/16,Darren,Randolph,1,21.0,West Ham,WHU,540,0.0764758,0.0764758,0.0,4,4,-2.0,-2.0,7.53111,6.76994,14.458854800000001,14.458854800000001,2.4098091333333334,2.4098091333333334,<5.5,4.5,#1f77b4,False
32259,69,1980,4.4,2016,2016/17,Darren,Randolph,1,21.0,West Ham,WHU,1980,0.0,0.0,0.0,1,2,-9.0,-8.0,34.491456,30.685617,-5.0,-5.0,-0.2272727272727273,-0.2272727272727273,<5.5,4.5,#1f77b4,False
32259,3,180,4.2,2019,2019/20,Darren,Randolph,1,21.0,West Ham,WHU,180,0.0,0.0,0.0,0,0,-2.0,-2.0,4.86775,4.10658,-2.0,-2.0,-1.0,-1.0,<5.5,4.5,#1f77b4,False
32259,3,180,4.5,2020,2020/21,Darren,Randolph,1,21.0,West Ham,WHU,180,0.0,0.0,0.0,0,0,-2.0,-2.0,4.86775,4.10658,-2.0,-2.0,-1.0,-1.0,<5.5,4.5,#1f77b4,False
33148,73,1968,5.2,2016,2016/17,Claudio,Bravo,1,43.0,Man City,MCI,1970,0.0,0.0,0.0,16,16,-2.0,-1.0,15.971126000000002,15.209953000000002,62.0,62.0,2.8324873096446703,2.8324873096446703,<5.5,5.5,#1f77b4,False
33148,10,224,4.8,2017,2017/18,Claudio,Bravo,1,43.0,Man City,MCI,225,0.0,0.0,0.0,1,1,0.0,0.0,2.1812,2.1812,4.0,4.0,1.6,1.6,<5.5,4.5,#1f77b4,False
33148,11,346,4.8,2019,2019/20,Claudio,Bravo,1,43.0,Man City,MCI,347,0.0,0.0,0.0,0,0,-1.0,-1.0,5.808352,5.808352,-1.0,-1.0,-0.25936599423631124,-0.25936599423631124,<5.5,4.5,#1f77b4,False
33148,11,346,4.5,2020,2020/21,Claudio,Bravo,1,43.0,Man City,MCI,347,0.0,0.0,0.0,0,0,-1.0,-1.0,5.808352,5.808352,-1.0,-1.0,-0.25936599423631124,-0.25936599423631124,<5.5,4.5,#1f77b4,False
37096,151,3307,5.2,2014,2014/15,Lukasz,Fabianski,1,21.0,West Ham,WHU,3310,0.0,0.0,0.0,5,6,-13.0,-12.0,55.211948,53.689612000000004,7.0,7.0,0.1903323262839879,0.1903323262839879,<5.5,5.5,#1f77b4,False
